id,description,latitude,longitude,name,categories,prefecture,address
13112,,38.37224197,21.4253273,ΓΡΑΦΕΙΟ ΠΕΡΙΒΑΛΛΟΝΤΙΚΗΣ ΕΚΠΑΙΔΕΥΣΗΣ ΑΙΤΩΛΟΑΚΑΡΝΑΝΙΑΣ,48,42,Κύπρου
13113,,37.50881577,22.37242126,ΓΡΑΦΕΙΟ ΠΕΡΙΒΑΛΛΟΝΤΙΚΗΣ ΕΚΠΑΙΔΕΥΣΗΣ ΑΡΚΑΔΙΑΣ,48,46,Πλ. Αγίου Δημητρίου
13114,,40.67778778,22.93492317,ΓΡΑΦΕΙΟ ΠΕΡΙΒΑΛΛΟΝΤΙΚΗΣ ΕΚΠΑΙΔΕΥΣΗΣ Β' ΘΕΣΣΑΛΟΝΙΚΗΣ,48,27,Δ. Σολωμού
13115,,38.89417648,22.42931557,ΔΙΕΥΘΥΝΣΗ Π.Ε. ΦΘΙΩΤΙΔΑΣ,48,39,Κύπρου
13116,,37.76989746,20.89834785,1ο ΕΡΓΑΣΤΗΡΙΑΚΟ ΚΕΝΤΡΟ ΦΥΣΙΚΩΝ ΕΠΙΣΤΗΜΩΝ ΖΑΚΥΝΘΟΥ (ΖΑΚΥΝΘΟΣ),36,4,ΠΑΝΑΓΟΥΛΑ
13117,,37.28643036,21.85821342,ΕΝΙΑΙΟ ΛΥΚΕΙΟ ΔΩΡΙΟΥ,52,32,ΔΩΡΙΟ
13118,,40.72705841,23.09836388,ΕΝΙΑΙΟ ΛΥΚΕΙΟ ΛΑΓΚΑΔΑ ΘΕΣΣΑΛΟΝΙΚΗΣ,52,27,ΜΑΤΑΠΑ
13119,,40.77882767,22.57761765,ΕΝΙΑΙΟ ΛΥΚΕΙΟ ΚΟΥΦΑΛΙΩΝ ΘΕΣΣΑΛΟΝΙΚΗΣ,52,27,ΚΟΥΦΑΛΙΑ
13120,,38.36229706,20.72160912,ΙΕΚ ΙΘΑΚΗΣ,39,47,"ΓΥΜΝΑΣΙΟ & Τ.Ε.Λ. ΙΘΑΚΗΣ, ΟΛΙΒΙΕ ΡΟΒΕΡΝΤΕΝ"
13121,,35.20227432,25.70392036,ΙΕΚ ΑΓΙΟΥ ΝΙΚΟΛΑΟΥ,39,24,"ΕΝ. ΛΥΚΕΙΟ ΑΓ. ΝΙΚΟΛΑΟΥ, ΞΗΡΟΚΑΜΠΟΣ"
13122,,35.010952,25.74531555,ΙΕΚ ΙΕΡΑΠΕΤΡΑΣ,39,24,"ΕΜΜΑΝΟΥΗΛ ΛΑΜΠΡΑΚΗ 8,  ΙΕΡΑΠΕΤΡΑ"
13123,,37.06529999,22.43276978,ΙΕΚ ΣΠΑΡΤΗΣ,39,12,"Γυθείου Σπάρτη 23100, Ελλάς"
13124,,38.91476822,21.79033279,ΙΕΚ ΚΑΡΠΕΝΗΣΙΟΥ,39,29,"Π. ΜΠΑΚΟΓΙΑΝΝΗ 4,  ΚΑΡΠΕΝΗΣΙ"
13125,,37.91897964,23.73636055,ΚΕΣΥΠ ΑΘΗΝΑΣ - Δ,19,51,Δωδεκανήσου
13126,,40.55547714,22.97964287,ΠΕΡΙΦΕΡΕΙΑΚΗ ΔΙΕΥΘΥΝΣΗ ΕΚΠΑΙΔΕΥΣΗΣ ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,48,27,Λ. Γεωργικής Σχολής
13127,,38.25374985,21.74715233,10ο ΤΕΕ ΠΑΤΡΑΣ,59,49,ΑΧΑΙΚΗΣ ΣΥΜΠΟΛΙΤΕΙΑΣ
13128,,37.9747467,23.98567581,ΚΕΝΤΡΟ ΕΚΠΑΙΔΕΥΤΙΚΗΣ ΕΡΕΥΝΑΣ - ΓΡΑΦΕΙΟ ΤΕΚΜΗΡΙΩΣΗΣ ΤΡΙΤΟΒΑΘΜΙΑΣ,48,51,ΑΝΔΡΙΑΝΟΥ
13129,,37.97206497,23.72914886,ΙΝΣΤΙΤΟΥΤΟ ΠΑΙΔΑΓΩΓΙΚΩΝ ΕΡΕΥΝΩΝ-ΜΕΛΕΤΩΝ ΤΗΣ Δ.Ο.Ε.,67,51,ΝΙΚΗΣ
13130,,37.56229782,22.68902779,ΝΗΠΙΑΓΩΓΕΙΟ ΣΚΑΦΙΔΑΚΙΟΥ,60,35,ΣΚΑΦΙΔΑΚΙ
13131,,39.08120346,21.0177536,ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΠΑΧΥΚΑΛΑΜΟΥ,60,31,ΠΑΧΥΚΑΛΑΜΟΣ
13132,,39.18364334,22.60181427,ΝΗΠΙΑΓΩΓΕΙΟ ΑΝΘΟΤΟΠΟΥ,60,31,ΑΝΘΟΤΟΠΟΣ
13133,,38.27550125,23.58912277,ΝΗΠΙΑΓΩΓΕΙΟ ΑΓΙΟΥ ΘΩΜΑ,60,8,ΑΓΙΟΣ ΘΩΜΑΣ
13134,,41.17864227,23.97215652,ΝΗΠΙΑΓΩΓΕΙΟ ΜΕΓΑΛΟΚΑΜΠΟΥ ΔΡΑΜΑΣ,60,2,ΠΡΟΣΟΤΣΑΝΗ
13135,,40.75116348,23.06724167,1ο ΝΗΠΙΑΓΩΓΕΙΟ ΛΑΓΚΑΔΑ,60,27,ΜΕΓΑΛΟΥ ΑΛΕΞΑΝΔΡΟΥ 24
13136,,39.22584534,20.16229439,ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΠΡΟΦΗΤΗ ΗΛΙΑ ΠΑΞΩΝ,60,38,ΜΑΚΡΑΤΙΚΑ-ΓΑΊΟΥ-ΠΑΞΩΝ
13137,,39.69728088,19.77480888,ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΣΚΡΙΠΕΡΟΥ ΚΕΡΚΥΡΑΣ,60,38,ΣΚΡΙΠΕΡΟ- ΚΕΡΚΥΡΑΣ
13138,,37.10357285,25.3813839,ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΠΟΤΑΜΙΑΣ ΝΑΞΟΥ,60,44,ΠΟΤΑΜΙΑ ΝΑΞΟΥ
13139,,38.77627945,22.78840256,ΝΗΠΙΑΓΩΓΕΙΟ ΚΑΜΜΕΝΩΝ ΒΟΥΡΛΩΝ,60,39,ΚΑΜΕΝΑ ΒΟΥΡΛΑ ΦΘΙΩΤΙΔΑΣ
13140,,40.51306534,23.82186508,ΝΗΠΙΑΓΩΓΕΙΟ ΣΤΡΑΤΩΝΙΟΥ,60,20,ΣΤΑΤΩΝΙ
13141,,40.5132637,23.82225037,ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΣΤΡΑΤΩΝΙΟΥ,60,20,ΣΤΡΑΤΩΝΙ
13142,,40.46656036,23.27899361,ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΓΑΛΑΤΙΣΤΑΣ,60,20,ΓΑΛΑΤΙΣΤΑ
13143,,40.46655655,23.27898407,1ο ΝΗΠΙΑΓΩΓΕΙΟ ΓΑΛΑΤΙΣΤΑΣ,60,20,ΓΑΛΑΤΙΣΤΑ
13144,,40.51044846,23.35157013,ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΔΟΥΜΠΙΩΝ-ΣΑΝΩΝ,60,20,ΔΟΥΜΠΙΑ
13145,,40.32253265,23.65316772,ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΜΕΤΑΓΚΙΤΣΙΟΥ,60,20,ΜΕΤΑΓΓΙΤΣΙ
13146,,40.32258606,23.65315056,ΝΗΠΙΑΓΩΓΕΙΟ ΜΕΤΑΓΚΙΤΣΙΟΥ,60,20,ΜΕΤΑΓΓΙΤΣΙ
13147,,40.50095749,23.45083046,ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΖΕΡΒΟΧΩΡΙΩΝ,60,20,ΠΑΛΑΙΟΧΩΡΑ
13148,,40.37450409,23.44133186,2ο ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΠΟΛΥΓΥΡΟΥ,60,20,ΠΟΛΥΓΥΡΟΣ
13149,,40.27221298,23.27150726,ΝΗΠΙΑΓΩΓΕΙΟ ΠΑΡΑΛΙΑΣ ΔΙΟΝΥΣΙΟΥ,60,20,ΠΑΡ. ΔΙΟΝΥΣΙΟΥ
13150,,40.50463867,23.44288826,ΝΗΠΙΑΓΩΓΕΙΟ ΡΙΖΩΝ,60,20,ΡΙΖΑ
13151,,40.09008026,23.78958321,2ο ΝΗΠΙΑΓΩΓΕΙΟ ΝΕΟΥ ΜΑΡΜΑΡΑ,60,20,Ν.ΜΑΡΜΑΡΑΣ
13152,,40.37453842,23.44133759,3ο ΝΗΠΙΑΓΩΓΕΙΟ ΠΟΛΥΓΥΡΟΥ,60,20,ΠΟΛΥΓΥΡΟΣ
13153,,40.33853149,23.0618782,ΝΗΠΙΑΓΩΓΕΙΟ ΑΓΙΟΥ ΠΑΥΛΟΥ,60,20,ΑΓΙΟΣ ΠΑΥΛΟΣ
13154,,40.23974991,23.28864861,3ο ΝΗΠΙΑΓΩΓΕΙΟ ΝΕΩΝ ΜΟΥΔΑΝΙΩΝ,60,20,ΜΑΜΕΛΗ
13155,,40.34553528,23.31171227,2ο ΝΗΠΙΑΓΩΓΕΙΟ ΣΗΜΑΝΤΡΩΝ,60,20,ΣΗΜΑΝΤΡΑ
13156,,40.3035965,23.21256447,1ο ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΝΕΑΣ ΤΡΙΓΛΙΑΣ,60,20,Ν. ΤΡΙΓΛΙΑ
13157,,40.37573242,23.43444252,3ο ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΠΟΛΥΓΥΡΟΥ,60,20,ΓΚΙΩΣΗ ΑΛΩΝΙ - ΠΟΛΥΓΥΡΟΣ
13158,,40.03261185,23.47337341,ΝΗΠΙΑΓΩΓΕΙΟ ΚΡΥΟΠΗΓΗΣ,60,20,ΚΡΥΟΠΗΓΗ
13159,,40.31396866,23.06367683,2ο ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΝΕΑΣ ΚΑΛΛΙΚΡΑΤΕΙΑΣ,60,20,ΟΣΙΑΣ ΠΑΡΑΣΚΕΥΗΣ
13160,,35.50314713,24.02985382,13ο ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΧΑΝΙΩΝ,60,48,ΠΑΝΤΕΛΗ ΠΡΕΒΕΛΑΚΗ
13161,,35.5082016,24.02488518,8ο ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΧΑΝΙΩΝ,60,48,ΠΛΑΤΕΙΑ ΑΡΚΑΔΙΟΥ
13162,,35.45307922,23.91193771,1ο ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΜΟΥΣΟΥΡΩΝ-ΑΛΙΚΙΑΝΟΥ,60,48,ΑΛΙΚΙΑΝΟΣ
13163,,35.4618721,23.967556,ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΒΑΡΥΠΕΤΡΟΥ ΚΥΔΩΝΙΑΣ,60,48,ΒΑΡΥΠΕΤΡΟ ΧΑΝΙΩΝ
13164,,35.43914032,24.06232834,1ο ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΚΕΡΑΜΕΙΩΝ ΚΑΤΩΧΩΡΙΟΥ,60,48,ΚΑΤΟΧΩΡΙ
21089,,40.93650055,24.40947723,ΠΥΡΟΣΒΕΣΤΙΚΟ ΚΛΙΜΑΚΙΟ ΣΚΙΑΘΟΥ,21,37,"ΣΚΙΑΘΟΣ, ΤΚ 37002"
13165,,35.53578568,24.07784653,1ο ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΑΚΡΩΤΗΡΙΟΥ-ΚΟΥΝΟΥΠΙΔΙΑΝΩΝ,60,48,ΚΟΥΝΟΥΠΙΔΙΑΝΑ
13166,,35.20796585,24.19562149,ΝΗΠΙΑΓΩΓΕΙΟ ΒΟΥΒΑ,60,48,ΒΟΥΒΑΣ ΣΦΑΚΙΩΝ
13457,,37.96703339,23.67700195,3ο ΝΗΠΙΑΓΩΓΕΙΟ ΠΕΙΡΑΙΑ,60,51,ΙΩΑΝ. ΡΑΛΛΗ
13167,,35.51695251,24.03377151,1ο ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΧΑΝΙΩΝ ΕΙΔΙΚΟ,60,48,ΕΛ. ΒΕΝΙΖΕΛΟΥ 107 Α ΧΑΝΙΑ
13168,,35.40842438,24.19696236,ΝΗΠΙΑΓΩΓΕΙΟ ΒΑΜΟΥ,60,48,ΒΑΜΟΣ ΑΠΟΚΟΡΩΝΟΥ ΧΑΝΙΩΝ
13169,,35.51471329,23.9276638,2ο ΝΗΠΙΑΓΩΓΕΙΟ ΝΕΑΣ ΚΥΔΩΝΙΑΣ,60,48,ΔΑΡΑΤΣΟ ΝΕΑΣ ΚΥΔΩΝΙΑΣ
13170,,35.51471329,23.9276638,3ο ΝΗΠΙΑΓΩΓΕΙΟ ΝΕΑΣ ΚΥΔΩΝΙΑΣ,60,48,ΚΑΤΩ ΜΑΚΡΥΣ ΤΟΙΧΟΣ ΝΕΑΣ ΚΥΔΩΝΙΑΣ
13171,,35.48451233,24.01327133,1ο ΝΗΠΙΑΓΩΓΕΙΟ ΜΟΥΡΝΙΩΝ,60,48,ΠΑΡΟΔΟΣ ΑΓΙΟΥ ΝΕΚΤΑΡΙΟΥ
13172,,35.48450851,24.01327324,2ο ΝΗΠΙΑΓΩΓΕΙΟ ΜΟΥΡΝΙΩΝ,60,48,ΜΟΥΡΝΙΕΣ
13173,,35.48450851,24.01327324,3ο ΝΗΠΙΑΓΩΓΕΙΟ ΜΟΥΡΝΙΩΝ,60,48,ΑΓΙΑΣ ΜΑΡΙΝΑΣ
13174,,35.49420547,23.65570068,3ο ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΚΙΣΑΜΟΥ,60,48,ΚΙΣΑΜΟΣ ΧΑΝΙΩΝ
13175,,35.51471329,23.9276638,4ο ΝΗΠΙΑΓΩΓΕΙΟ ΝΕΑΣ ΚΥΔΩΝΙΑΣ,60,48,ΣΤΑΛΟΣ ΝΕΑΣ ΚΥΔΩΝΙΑΣ
13176,,35.5073204,24.01164246,24ο ΝΗΠΙΑΓΩΓΕΙΟ ΧΑΝΙΩΝ,60,48,ΕΦΕΔΡΩΝ ΠΟΛΕΜΙΣΤΩΝ
13177,,35.49187088,23.98966789,2ο ΝΗΠΙΑΓΩΓΕΙΟ ΒΑΜΒΑΚΟΠΟΥΛΟΥ,60,48,ΛΕΟΦΟΡΟΣ ΚΑΖΑΝΤΖΑΚΗ
13178,,35.48707581,24.07382774,2ο ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΣΟΥΔΑΣ,60,48,ΕΘΝΑΡΧΟΥ ΒΕΝΙΖΕΛΟΥ
13179,,35.29715347,24.19172096,ΝΗΠΙΑΓΩΓΕΙΟ ΑΣΚΥΦΟΥ,60,48,ΑΣΚΥΦΟΥ ΣΦΑΚΙΩΝ
13180,,35.44802475,23.89406013,3ο ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΜΟΥΣΟΥΡΩΝ ΒΑΤΟΛΑΚΚΟΥ,60,48,ΑΛΙΚΙΑΝΟΣ
13181,,35.4919014,23.98967743,3ο ΝΗΠΙΑΓΩΓΕΙΟ ΒΑΜΒΑΚΟΠΟΥΛΟΥ,60,48,ΚΑΛΛΙΘΕΑ ΒΑΜΒΑΚΟΠΟΥΛΟΥ ΧΑΝΙΩΝ
13182,,35.56386566,24.12395287,2ο ΝΗΠΙΑΓΩΓΕΙΟ ΑΚΡΩΤΗΡΙΟΥ-ΚΟΥΝΟΥΠΙΔΙΑΝΩΝ,60,48,ΚΑΖΑΝΤΖΑΚΗ
13184,,35.45223236,24.16633224,2ο ΝΗΠΙΑΓΩΓΕΙΟ ΚΑΛΥΒΩΝ,60,48,ΚΑΛΥΒΕΣ ΑΠΟΚΟΡΩΝΟΥ ΧΑΝΙΩΝ
13185,,35.49422073,23.65569496,4ο ΝΗΠΙΑΓΩΓΕΙΟ ΚΙΣΑΜΟΥ,60,48,ΚΙΣΑΜΟΣ ΧΑΝΙΩΝ
13186,,35.48512268,23.68863487,ΝΗΠΙΑΓΩΓΕΙΟ ΚΑΛΟΥΔΙΑΝΩΝ,60,48,ΚΑΛΟΥΔΙΑΝΑ ΚΙΣΑΜΟΥ
13187,,35.20170593,24.27015877,ΝΗΠΙΑΓΩΓΕΙΟ ΣΚΑΛΩΤΗΣ,60,48,ΣΚΑΛΩΤΗ ΣΦΑΚΙΩΝ
13188,,35.39980698,24.13413811,ΝΗΠΙΑΓΩΓΕΙΟ ΠΑΪΔΟΧΩΡΙΟΥ,60,48,ΑΓΙΟΙ ΠΑΝΤΕΣ ΑΠΟΚΟΡΩΝΟΥ ΧΑΝΙΩΝ
13189,,35.45098495,24.21062088,ΝΗΠΙΑΓΩΓΕΙΟ ΠΛΑΚΑΣ,60,48,ΠΛΑΚΑ ΑΠΟΚΟΡΩΝΟΥ ΧΑΝΙΩΝ
13190,,35.36222076,24.25938225,3ο ΝΗΠΙΑΓΩΓΕΙΟ ΓΕΩΡΓΙΟΥΠΟΛΗΣ-ΔΡΑΜΙΩΝ,60,48,ΚΑΒΡΟΣ ΑΠΟΚΟΡΩΝΟΥ
13191,,35.48450851,24.01328278,4ο ΝΗΠΙΑΓΩΓΕΙΟ ΜΟΥΡΝΙΩΝ,60,48,"2η ΠΑΡΟΔΟΣ ΑΓΙΟΥ ΝΕΚΤΑΡΙΟΥ, ΠΑΣΑΚΑΚΙ"
13192,,38.40655899,26.13054276,1ο ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΒΡΟΝΤΑΔΟΥ ΧΙΟΥ,60,19,ΑΓΙΟΣ ΓΕΩΡΓΙΟΣ
13193,,38.40645599,26.13055038,1ο ΝΗΠΙΑΓΩΓΕΙΟ ΒΡΟΝΤΑΔΟΥ ΧΙΟΥ,60,19,ΑΓΙΟΣ ΓΕΩΡΓΙΟΣ
13194,,38.40675735,26.13055992,2ο ΝΗΠΙΑΓΩΓΕΙΟ ΒΡΟΝΤΑΔΟΥ ΧΙΟΥ,60,19,Κ. ΦΟΡΟΥ
13195,,38.40666199,26.13055611,3ο ΝΗΠΙΑΓΩΓΕΙΟ ΒΡΟΝΤΑΔΟΥ ΧΙΟΥ,60,19,ΑΓΙΟΣ ΜΑΡΚΟΣ
13196,,38.52635193,26.09380913,ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΚΑΡΔΑΜΥΛΩΝ ΣΧΟΛΙΚΟ ΚΕΝΤΡΟ,60,19,ΚΑΡΔΑΜΥΛΑ
13197,,37.93286896,23.62768555,6ο ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΑΓΙΟΥ ΙΩΑΝΝΗ ΡΕΝΤΗ,60,51,ΙΩΑΝΝΟΥ ΡΑΛΛΗ
13198,,37.95198441,23.65941048,14ο ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΠΕΙΡΑΙΑ,60,51,ΑΜΟΡΓΟΥ
13199,,37.94994354,23.6496315,15ο ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΠΕΙΡΑΙΑ,60,51,ΜΟΥΤΣΟΠΟΥΛΟΥ ΚΑΙ ΧΡ. ΣΜΥΡΝΗΣ
13200,,37.95036697,23.64986229,16ο ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΠΕΙΡΑΙΑ,60,51,ΜΟΥΤΣΟΠΟΥΛΟΥ ΚΑΙ ΥΜΗΤΤΟΥ
13201,,37.95233917,23.66010857,17ο ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΠΕΙΡΑΙΑ,60,51,ΘΗΡΑΣ ΚΑΙ ΖΑΒΟΓΙΑΝΝΗ
13202,,37.96020508,23.65117836,44ο ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΠΕΙΡΑΙΑ,60,51,ΒΑΛΕΡΙΟΥ ΣΤΑΗ
13203,,37.94478226,23.64739037,42ο ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΠΕΙΡΑΙΑ,60,51,ΚΑΡΑΪΣΚΟΥ
13204,,37.94319916,23.65489388,1ο ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΠΕΙΡΑΙΑ ΠΕΙΡΑΜΑΤΑΙΚΟ ΡΑΛΛΕΙΟΣ ΠΑΙΔ.ΑΚΑΔΗΜΙΑ,60,51,ΑΛΕΞΑΝΔΡΟΥ
13205,,36.29838181,22.96312141,ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΠΟΤΑΜΟΥ ΚΥΘΗΡΩΝ ΔΗΛΑΒΕΡΕΙΟ,60,51,ΠΟΤΑΜΟΣ ΚΥΘΗΡΩΝ
13206,,37.4965744,23.36248016,ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΤΡΟΙΖΗΝΑΣ ΤΡΟΙΖΗΝΙΑΣ,60,51,ΤΡΟΙΖΗΝΑ
13207,,37.96485519,23.51480865,2ο ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΣΑΛΑΜΙΝΟΣ,60,51,ΛΕΩΦ. ΣΑΛΑΜΙΝΑΣ
13208,,37.94078064,23.64841843,15ο ΝΗΠΙΑΓΩΓΕΙΟ ΠΕΙΡΑΙΑ,60,51,ΛΟΥΚΑ ΡΑΛΛΗ
13209,,37.92971039,23.68889618,8ο ΝΗΠΙΑΓΩΓΕΙΟ ΠΑΛΑΙΟΥ ΦΑΛΗΡΟΥ,60,51,ΕΣΠΕΡΟΥ
13210,,37.95976639,23.70199585,23ο ΝΗΠΙΑΓΩΓΕΙΟ ΚΑΛΛΙΘΕΑΣ,60,51,ΣΑΠΦΟΥΣ
13211,,38.95979691,20.74961853,ΓΡΑΦΕΙΟ ΠΕΡΙΒΑΛΛΟΝΤΙΚΗΣ ΕΚΠΑΙΔΕΥΣΗΣ ΠΡΕΒΕΖΑΣ,48,21,Μπιζανίου
13212,,40.25817108,21.54787827,4ο ΝΗΠΙΑΓΩΓΕΙΟ ΣΙΑΤΙΣΤΑΣ,60,52,ΑΗ ΓΙΑΝΝΗΣ
13213,,40.83768845,21.49799538,ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΠΑΠΑΓΙΑΝΝΗ,60,23,ΠΑΠΑΓΙΑΝΝΗΣ
13214,,40.83768845,21.49799538,2ο ΝΗΠΙΑΓΩΓΕΙΟ ΠΑΠΑΓΙΑΝΝΗ ΦΛΩΡΙΝΑΣ,60,23,ΠΑΠΑΓΙΑΝΝΗ
13215,,40.0123558,23.52854729,ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΠΟΛΥΧΡΟΝΟΥ,60,20,ΠΟΛΥΧΡΟΝΟ
13216,,40.0376358,23.94139481,ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΣΥΚΙΑΣ,60,20,ΣΥΚΙΑ
13217,,40.0376358,23.94139481,1ο ΝΗΠΙΑΓΩΓΕΙΟ ΣΥΚΙΑΣ,60,20,ΣΥΚΙΑ
13218,,39.98550797,23.90384865,ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΤΟΡΩΝΗΣ,60,20,ΤΟΡΩΝΗ
13219,,40.26068878,23.2249794,ΝΗΠΙΑΓΩΓΕΙΟ ΝΕΩΝ ΦΛΟΓΗΤΩΝ,60,20,Ν. ΦΛΟΓΗΤΑ
13220,,40.26070023,23.22498512,ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΦΛΟΓΗΤΩΝ - ΝΕΩΝ ΠΛΑΓΙΩΝ,60,20,ΦΛΟΓΗΤΑ
13221,,40.00206757,23.41431046,ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΦΟΥΡΚΑΣ-ΚΑΛΑΝΔΡΑΣ,60,20,ΦΟΥΡΚΑ
13222,,40.4849205,23.59418678,ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΑΡΝΑΙΑΣ,60,20,ΑΡΝΑΙΑ
13223,,40.48500443,23.59416962,ΝΗΠΙΑΓΩΓΕΙΟ ΑΡΝΑΙΑΣ,60,20,ΑΡΝΑΙΑ
13224,,40.33058548,23.91014481,ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΑΜΜΟΛΙΑΝΗΣ,60,20,ΑΜΜΟΛΙΑΝΗ
13225,,40.56759262,23.66026497,ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΒΑΡΒΑΡΑΣ,60,20,ΒΑΡΒΑΡΑ
13226,,40.39477539,23.79580498,ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΓΟΜΑΤΙΟΥ,60,20,ΓΟΜΑΤΙ
13227,,40.39427948,23.8771286,1ο ΝΗΠΙΑΓΩΓΕΙΟ ΙΕΡΙΣΣΟΥ,60,20,ΙΕΡΙΣΣΟΣ
13228,,40.56010056,23.47637939,ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΜΑΡΑΘΟΥΣΑΣ,60,20,ΜΑΡΑΘΟΥΣΑ
13229,,40.44399261,23.67988205,1ο ΝΗΠΙΑΓΩΓΕΙΟ ΜΕΓΑΛΗΣ ΠΑΝΑΓΙΑΣ,60,20,Μ. ΠΑΝΑΓΙΑ
13230,,40.44399261,23.67987633,ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΜΕΓΑΛΗΣ ΠΑΝΑΓΙΑΣ,60,20,Μ. ΠΑΝΑΓΙΑ
13231,,40.37664413,23.9241581,ΝΗΠΙΑΓΩΓΕΙΟ ΝΕΩΝ ΡΟΔΩΝ,60,20,Ν. ΡΟΔΑ
13232,,40.52466965,23.7637825,ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΣΤΡΑΤΟΝΙΚΗΣ,60,20,ΣΤΡΑΤΟΝΙΚΗ
21090,,37.02737045,22.1091156,ΠΥΡΟΣΒΕΣΤΙΚΟ ΚΛΙΜΑΚΙΟ ΑΛΟΝΝΗΣΟΥ,21,37,"ΑΛΟΝΝΗΣΟΣ, ΤΚ 37005"
13233,,40.52465057,23.76379585,ΝΗΠΙΑΓΩΓΕΙΟ ΣΤΡΑΤΟΝΙΚΗΣ,60,20,ΣΤΡΑΤΟΝΙΚΗ
13234,,40.24592972,23.69802094,ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΑΓΙΟΥ ΝΙΚΟΛΑΟΥ,60,20,ΑΓΙΟΣ ΝΙΚΟΛΑΟΣ
13235,,40.24585342,23.69795609,ΝΗΠΙΑΓΩΓΕΙΟ ΑΓΙΟΥ ΝΙΚΟΛΑΟΥ,60,20,ΑΓΙΟΣ ΝΙΚΟΛΑΟΣ
13236,,40.42437744,23.32609749,ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΒΑΒΔΟΥ,60,20,ΒΑΒΔΟΣ
13237,,40.37025452,23.53574181,ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΒΡΑΣΤΑΜΩΝ,60,20,ΒΡΑΣΤΑΜΑ
13238,,40.36806488,23.66470718,ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΠΛΑΝΑΣ,60,20,ΠΛΑΝΑ
13239,,40.49979019,23.45150566,ΝΗΠΙΑΓΩΓΕΙΟ ΠΑΛΑΙΟΧΩΡΑΣ,60,20,ΠΑΛΑΙΟΧΩΡΑ
